States, Raw probabilities(%)
0,0.0008256578454594668
1,0.0017763696438618912
10,0.012525559527215931
11,0.0003104319407008517
100,0.002175860883977068
101,0.01462465077282276
110,0.0007362970311277224
111,0.008093060248035062
1000,0.0027241915760902818
1001,0.0050979212673053715
1010,0.0012010922782922507
1011,0.0016882995054746813
1100,0.0011701205983183048
1101,0.007486090679943786
1110,0.00016463020563323668
1111,0.0019636213431332584
10000,0.0027518089174322726
10001,0.001507480917359728
10010,0.003953799835063963
10011,0.008565050628110402
10100,0.0001036005378637629
10101,0.00043156905404159214
10110,0.0008797436540715642
10111,0.0034334699625862704
11000,0.000897272079726361
11010,0.011360714869259932
11011,0.0005386273794307985
11100,0.0001601539273603259
11101,0.0021197376885935286
11110,0.003826223702935143
11111,0.007052577803738792
100000,0.003829827497480603
100001,0.0024492923403627485
100010,0.002098112606956878
100011,0.0009922938929994981
100100,0.0023651588764938905
100101,0.0028489221710434596
100111,0.002246085541225584
101000,0.0007740966159742633
101001,0.001998750967956841
101010,0.00937690891004859
101100,0.0012457368652767193
101101,7.75942133308359e-05
101110,0.0009552117576190979
101111,0.0007901311147811383
110000,0.0007550018234476439
110001,0.0037067474222983983
110010,0.0045205192227349865
110011,0.0064283988350825085
110100,0.0002938209836394799
110101,0.0006211231063799175
110110,0.012423928758728477
110111,8.002578124241304e-06
111000,0.0020402073132314517
111001,0.00017252432317996317
111010,0.0035178517320352794
111011,0.01866976018316986
111100,0.00207428170009412
111101,0.0015519184593465016
111110,0.0036155298133732044
111111,0.003733511658010893
1000000,0.0030350368218798668
1000001,0.002952682372324751
1000010,0.0003395581568014075
1000100,0.019844818385122413
1000101,0.0033809810232657404
1000110,0.0008942436967914458
1000111,0.008066796093688964
1001000,0.000614092142175096
1001001,0.0013918919666391519
1001010,0.0025462813006387574
1001011,0.0015345263417015525
1001100,0.002344409589710613
1001101,0.00210542356924835
1001111,0.0010377898035230377
1010000,0.004081377818992469
1010001,0.0003776941923711209
1010010,0.0006062091577999222
1010011,0.005707009308667727
1010100,0.00464135505021913
1010101,0.0010918374709754546
1010110,0.006454482627568837
1010111,0.004493926355102897
1011000,0.008240241495403307
1011010,0.0011117699983088892
1011011,0.0006132871696428011
1011100,0.0008821017432660764
1011101,0.005747060599075007
1011111,0.006385106813980319
1100000,0.0003272808145158823
1100001,0.003034698182903603
1100010,0.01108838440521722
1100011,0.004197374551220527
1100100,0.0002007652881668463
1100101,0.0030604677470422808
1100110,0.012230169583543626
1100111,0.008645827341203862
1101000,0.0031616483732994174
1101001,0.00737798420388593
1101010,0.0007548834988891501
1101011,0.008969794302521587
1101100,0.0012070635887651297
1101101,0.00897695522071114
1101111,0.001892697786037594
1110000,0.0013046990430284058
1110001,0.0034254729945003178
1110010,0.00338976946417868
1110011,0.0036262077770535814
1110100,0.0030287919721376797
1110101,0.002110197150806603
1110110,0.008348317804452665
1110111,0.003901125556820126
1111000,0.0018468702784323026
1111001,0.004073751259289555
1111010,0.009783262982242802
1111011,0.00019240267207329875
1111100,0.0016984357482088012
1111101,0.0005610931639088374
1111110,0.00909042969633548
1111111,0.003969614182493366
10000000,0.0039800701873781204
10000001,0.002908297191297948
10000010,0.0002381299986462778
10000011,0.009781382693915522
10000100,0.007270476476472044
10000101,0.006341045203879254
10000110,0.0009503981993178654
10000111,0.0013810784456496437
10001000,0.0020940559064793938
10001001,0.014264194784929738
10001010,0.0006878523373640701
10001011,0.0022066639808242658
10001100,0.005039550619716116
10001101,0.00515485725930063
10001110,0.002866481105470162
10010000,0.0022584144253743697
10010001,0.0037706425131529427
10010010,0.0011655718579550547
10010011,0.0006701908081613779
10010100,0.0011215920994642413
10010101,0.003800627322442063
10010110,0.0011713317503201323
10010111,0.0008798195409037788
10011000,0.0005946127982170243
10011001,0.006009828229786368
10011010,0.0006909033688199537
10011100,0.0030509613637250137
10011101,0.0058485747301813195
10011110,0.00349294716160606
10100000,0.0033908433879972235
10100001,0.005797740741639148
10100010,0.0006068966976604685
10100011,0.013411441500947065
10100100,0.0004216893898126093
10100110,0.004252230079684284
10100111,0.004748300133813782
10101000,0.004642681325881652
10101001,0.00250261017334613
10101010,0.00897363814124167
10101011,0.0003995497617052884
10101100,0.0006559279676680017
10101101,0.00044174249698421383
10101110,0.001802952092267553
10110000,0.011473655811594607
10110010,0.004326941519316564
10110011,0.0013109431956781375
10110100,0.00655869977081532
10110101,0.0005244787367865323
10110110,0.0068189028575202934
10110111,0.0026259814098438116
10111000,0.0013997066835871796
10111001,0.0038518406442872902
10111010,0.012558537729206535
10111011,0.0005767139314017225
10111100,0.0011727910050972523
10111101,0.007100393079015624
10111110,0.006868908855681964
10111111,0.003920358669396375
11000000,0.011658540630235944
11000001,0.0005451384605324617
11000010,0.0006790110563168241
11000011,0.001097890096825426
11000100,0.00036932431070145494
11000101,0.00529998965894477
11000110,0.01596731659197974
11001000,0.0003529632585680488
11001001,1.1140641964803082e-05
11001010,0.0009473888095135178
11001011,0.016000384052953637
11001100,0.0035217433324335693
11001101,0.006391883547300273
11001110,0.0007835501039594652
11001111,0.000391046603809001
11010000,8.334338937547775e-05
11010001,0.01035225515967801
11010010,0.002200503461460298
11010011,0.0002282150215463256
11010100,0.000742455202335112
11010101,0.0008044859411748609
11010110,8.887680085177595e-05
11010111,0.0010318159112718745
11011000,0.005799240670852994
11011001,9.718457094603483e-05
11011010,0.0006931866941334146
11011011,0.00013151261659161853
11011100,0.007688324423609019
11011101,0.006100296724565727
11011110,0.000706531884178141
11011111,0.005331433773498353
11100000,0.0067613627481392085
11100001,0.00306284328743473
11100011,0.0030297896973913194
11100100,0.0025186753247518068
11100101,0.0008339823623017853
11100111,0.00030921242242283804
11101000,0.0019799836433491225
11101001,0.0018149753281888302
11101100,0.0019516136112857447
11101101,0.0002604187291236089
11101110,0.00109606717366388
11110000,0.0007617932161359428
11110001,0.007132602017565851
11110010,0.004594498257183519
11110011,0.003714320007174775
11110100,0.0009118106235353312
11110101,0.0006025156568910267
11110110,0.0014973153013713987
11110111,0.004394868978367148
11111000,0.0027446778697974047
11111001,0.002667050361930945
11111010,0.004245496891814114
11111100,0.00022797170158449
11111101,0.0006928251897601493
11111110,0.0031913748292566077
11111111,0.0020500654174416023
100000000,0.0025956578370570633
100000001,4.2589231524683534e-05
100000010,0.002224479089278389
100000100,0.0023846120751600196
100000101,0.0037703978947152463
100000110,0.0031002009444869305
100000111,0.0009026800007150551
100001000,0.005415500502895324
100001001,0.002882885341157749
100001010,0.0030209166701931633
100001011,0.001385732844664006
100001100,0.0013665843554907001
100001101,0.005215750835449441
100001111,0.0002471965643711729
100010000,0.011569764248870957
100010001,0.0011340273875310885
100010010,0.0007218831180948423
100010011,0.0038834855593806823
100010100,0.0045948732767692735
100010101,0.006231312064955629
100010110,0.0013155580270172852
100010111,0.0018806432292559408
100011000,0.0055751742279738555
100011001,0.0016832753735727879
100011010,0.005710469037146342
100011100,0.003040465889389547
100011101,0.028973172392670384
100011110,0.00059090366437533
100011111,0.00683917218068708
100100000,0.00138004858263065
100100001,0.0001495010669738169
100100010,0.0013422353275317012
100100011,0.0024836123275483943
100100100,0.0017698593214900483
100100101,0.002057017831452309
100100110,0.004904096009327999
100100111,0.003370285648038381
100101000,0.0017597163936464498
100101001,0.002790229404979859
100101010,0.0005359993308575056
100101011,0.002417418947730501
100101100,0.0008102711674238405
100101101,0.00855255545798074
100101111,7.832642298695694e-05
100110000,0.008169284842190323
100110001,0.0016269812986289254
100110010,0.0008782863170414759
100110011,0.003031316473105655
100110100,0.0019226225134961025
100110101,0.010617705290047361
100110110,0.0003363228516795597
100110111,0.0015644810519923435
100111000,0.0012517331146827643
100111001,0.0032330197010004714
100111010,6.49292902104966e-05
100111011,0.0005478174897605715
100111100,0.0023445565423488995
100111101,0.006657424381686115
100111110,0.005721396108511222
100111111,0.0016218003716967644
101000000,0.008583600113505355
101000001,0.0011949523616817416
101000010,0.0033076206397593764
101000011,0.004538425870799046
101000100,8.235931059102407e-06
101000101,0.0034970748158892773
101000110,0.004374274827127855
101000111,0.007100218545739624
101001000,0.004800532831849243
101001001,0.00012177692629405366
101001010,0.006717251893165713
101001011,0.004220719843696037
101001100,0.004622052675781026
101001101,0.004039028820635156
101001110,0.0012198102243026125
101001111,0.0062803326675440795
101010000,0.002768339152709087
101010001,0.000543398498334805
101010010,0.0033984282447280887
101010011,0.000322133376631923
101010100,0.0006137535508484138
101010101,0.0032891606573784535
101010110,0.0006225698947699074
101010111,0.001323202158273158
101011000,0.003269192889755818
101011001,0.006303520276871987
101011010,0.0016162365071885152
101011011,0.0004087552476721647
101011100,0.00018404941168720108
101011101,0.00418008121441991
101011110,0.0020261949136224505
101011111,0.004922029295333953
101100000,0.003491108638160403
101100001,0.0038126267204706544
101100010,0.0018848822045079404
101100011,0.003914494783462293
101100100,0.006763277296847241
101100101,0.0035479153845866104
101100110,0.007228985083625673
101100111,0.0022413666822075537
101101000,0.005397362378655707
101101001,9.426829398980442e-05
101101010,0.010832503227514459
101101011,0.0009028707967250549
101101101,0.000289541136728421
101101110,1.0163657298065866e-05
101101111,0.0036045949241111184
101110000,0.004018562854271906
101110001,0.009677515665613848
101110010,0.0029453481007294512
101110011,0.001519586714610774
101110100,0.0013293862947448192
101110101,0.0005355049638666697
101110110,0.007270984779446738
101110111,0.0014661719227887222
101111000,0.00018555891268330862
101111001,0.0006215303930269548
101111010,0.0019340235974018992
101111011,0.0017496042204857708
101111101,0.002546301860826425
101111110,0.0027451474287238683
101111111,0.0021265022343454417
110000000,0.004277349896761826
110000001,0.0020387769090424285
110000010,0.0058541606018654435
110000011,0.0011354998683699455
110000100,0.002007367743673931
110000101,5.4276025059338875e-05
110000110,0.0017348707123707426
110000111,0.0020092294293690377
110001000,0.0016385393307689977
110001001,0.00054311671781855
110001010,0.0018070794815152522
110001011,0.001452263115944604
110001100,0.007454423288176907
110001101,0.005763759112828499
110001110,0.0029711915223915243
110001111,0.0007700351173932042
110010000,0.002963088380502657
110010001,0.0001712642103089674
110010010,0.008097699099329083
110010011,0.000976132116002555
110010100,0.005795136726460029
110010101,0.00212886293633455
110010110,0.0009379848231968632
110010111,0.001833076344341788
110011000,0.020977685030895227
110011001,0.005310390817470333
110011010,0.006037061551661417
110011011,0.00237039703616315
110011100,0.0008987931843052605
110011101,0.0012832934595293157
110011110,0.005256557781199325
110100001,0.010456884401511447
110100010,0.004012489062368364
110100011,0.0062694406084990405
110100100,0.0027641860096915133
110100101,0.0006168686340154968
110100110,0.0026422832956382336
110100111,0.0030380301322448394
110101000,0.0004799987391362705
110101001,0.002337682744507821
110101011,0.001239228775271106
110101100,0.00764471278316967
110101101,0.008796309532729816
110101110,0.010046376423250446
110101111,0.003113202086712963
110110000,0.005180522748971756
110110001,0.008996897189317286
110110010,0.0033837263825468866
110110011,0.0001303178586354006
110110100,0.0008295773333956508
110110101,0.0009031970575387692
110110110,0.0013197837830956048
110110111,0.0057096762249869825
110111000,0.005846798835994428
110111001,0.0031081066867167254
110111010,4.7164497530243036e-05
110111011,0.005342638911328517
110111100,0.0029939368441539767
110111101,0.0030904081930838707
110111110,0.00016165903163624064
111000000,0.008600056671057532
111000001,0.012059969611030227
111000010,0.0002538327100912676
111000011,0.0009868833229821972
111000100,0.001728721734872058
111000101,0.005542826832426286
111000110,0.010140053308266622
111000111,0.0003536855559385815
111001000,0.0009912990086946801
111001001,4.936854441019137e-05
111001010,0.001790534526460203
111001011,0.0011104268045526759
111001100,0.00222854044662428
111001101,0.003889320186165721
111001110,0.002553270202231201
111001111,7.501200706916951e-06
111010000,0.00011102831470751997
111010001,0.0027718906423145583
111010010,0.003853705119036377
111010011,0.0008832951524342345
111010100,0.004841038453082145
111010101,0.003296164777929266
111010110,0.0021518573399808075
111010111,0.0053501837127841075
111011000,0.0028988131890145684
111011001,0.0095327041094955
111011010,0.0030367730367563076
111011011,0.0009084723940456436
111011100,0.00023237240115887582
111011101,0.00031211222478943335
111011110,0.02002426659364098
111011111,0.006698766982529178
111100000,0.012311556940197366
111100001,8.750635897568464e-05
111100101,0.003625020684353658
111100110,0.0044855133437439335
111100111,0.005103495710148761
111101000,0.00185913259643097
111101001,0.00045367349755164244
111101010,0.0023173887327727957
111101011,0.0034547804270293357
111101100,0.010185667152353464
111101110,0.004868109568694868
111110000,0.0021748820888368194
111110001,0.005960229152498876
111110010,0.003464780093355323
111110011,5.474107371281642e-05
111110100,0.0013526900480785248
111110101,0.0009621548023594899
111110110,0.0017198862159757877
111110111,0.0018179588893795303
111111000,0.0003704770186393132
111111100,0.0013638311060272207
111111101,0.0015364436314308282
111111110,0.0010410011584297864
111111111,0.0051603573540791176
1000000000,0.0006620598719088656
